Reporting org id,Reporting org name,Reporting org type,Provider org id,Provider org name,Provider org type,Receiver org id,Receiver org name,Receiver org type,Humanitarian?,Strict?,Transaction direction,Total money
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,Travel Places Ltd,,0,1,outgoing,1998
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,gb-gov-8,UK - Ministry of Defence,10,1,0,outgoing,45211233
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,UK-Med,,0,1,outgoing,125670
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,UK-Med,,1,0,outgoing,490113
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,UK-Med,,1,1,outgoing,2051077
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,41122,UNICEF,40,0,0,outgoing,670750
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,41122,UNICEF,40,0,1,outgoing,33900650
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,41122,UNICEF,40,1,0,outgoing,34572767
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,41122,UNICEF,40,1,1,outgoing,11329400
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,United Nassar Motors,,1,0,outgoing,102892
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,xm-dac-41114,United Nations Development Programme,40,0,1,outgoing,10398270
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,xm-dac-41114,United Nations Development Programme,40,1,0,outgoing,31714000
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,41aaa,United Nations Office for Project Services,40,1,0,outgoing,2203316
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,xm-dac-41127,United Nations Office for the Coordination of Humanitarian Affairs,40,1,0,outgoing,774650
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,VODAFONE LIMITED,,0,1,outgoing,2371
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,Wellcome Trust,60,0,1,outgoing,4541550
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,Westcare Enterprises,,1,1,outgoing,27719
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,"World Bank, The",40,1,0,outgoing,4453439
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,xm-dac-41140,World Food Programme,40,0,0,outgoing,2139869
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,xm-dac-41140,World Food Programme,40,0,1,outgoing,471461
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,xm-dac-928,World Health Organization,40,0,0,outgoing,9909772
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,xm-dac-928,World Health Organization,40,0,1,outgoing,30271871
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,xm-dac-928,World Health Organization,40,1,0,outgoing,4976160
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,xm-dac-928,World Health Organization,40,1,1,outgoing,16713364
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,gb-chc-285908,World Vision United Kingdom,21,1,0,outgoing,38170966
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,Wusum Hotel,,1,0,outgoing,43936
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,gb-chc-1109789,Y Care International,21,0,1,outgoing,269404
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,Yeane Enterprises,,0,1,outgoing,938
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,dnata International Private Ltd.,,0,1,outgoing,5541
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,eHealth Africa,,0,0,outgoing,2155151
xi-iati-unpf,UN Pooled funds,40,,,,,(Direct expenditure),,0,1,outgoing,418802
xi-iati-unpf,UN Pooled funds,40,,,,xm-dac-41301,Food and Agriculture Organization (FAO),40,0,1,outgoing,270000
xi-iati-unpf,UN Pooled funds,40,,,,xm-dac-41144,International Labour Organization (ILO),40,0,1,outgoing,165000
xi-iati-unpf,UN Pooled funds,40,,,,xm-dac-47066,International Organization for Migration (IOM),40,0,1,outgoing,881014
xi-iati-unpf,UN Pooled funds,40,,,,xm-dac-41110,Joint United Nations Programme on HIV and AIDS (UNAIDS),40,0,1,outgoing,237000
xi-iati-unpf,UN Pooled funds,40,,,,,UN Women,40,0,1,outgoing,472673
xi-iati-unpf,UN Pooled funds,40,,,,xm-dac-41122,UNICEF,40,0,1,outgoing,7180931
xi-iati-unpf,UN Pooled funds,40,,,,xm-dac-41114,United Nations Development Programme,40,0,1,outgoing,5845071
xi-iati-unpf,UN Pooled funds,40,,,,xm-dac-41304,"United Nations Educational, Scientific and Cultural Organization (UNESCO)",40,0,1,outgoing,100000
xi-iati-unpf,UN Pooled funds,40,,,,xm-dac-41119,United Nations Population Fund,40,0,1,outgoing,170000
xi-iati-unpf,UN Pooled funds,40,,,,xm-dac-41140,World Food Programme,40,0,1,outgoing,2408606
xi-iati-unpf,UN Pooled funds,40,,,,xm-dac-41307,World Health Organisation,40,0,1,outgoing,6762015
xi-iati-unpf,UN Pooled funds,40,,"BOLIVIA, Government of",40,,,,0,1,incoming,1000000
xi-iati-unpf,UN Pooled funds,40,,"CHINA, Government of",40,,,,0,1,incoming,5000000
xi-iati-unpf,UN Pooled funds,40,cz,"CZECH REPUBLIC, Government of",40,,,,0,1,incoming,205052
xi-iati-unpf,UN Pooled funds,40,ca-4,"Canada, Government of",40,,,,0,1,incoming,3585176
xi-iati-unpf,UN Pooled funds,40,ca-3,"Foreign Affairs, Trade and Development Canada (DFATD)",10,,,,0,1,incoming,2394827
xi-iati-unpf,UN Pooled funds,40,be-10,GOVERNMENT OF BELGIUM,10,,,,0,1,incoming,8945028
xi-iati-unpf,UN Pooled funds,40,,"GUYANA, Government of",40,,,,0,1,incoming,50363
xi-iati-unpf,UN Pooled funds,40,,HOLY SEE,40,,,,0,1,incoming,20000
xi-iati-unpf,UN Pooled funds,40,,"KAZAKHSTAN, Government of",40,,,,0,1,incoming,50000
xi-iati-unpf,UN Pooled funds,40,,"LUXEMBOURG, Government of",40,,,,0,1,incoming,653120
xi-iati-unpf,UN Pooled funds,40,,"MALAYSIA, Government of",40,,,,0,1,incoming,100000
xi-iati-unpf,UN Pooled funds,40,,"MAURITIUS, Government of",40,,,,0,1,incoming,20000
xi-iati-unpf,UN Pooled funds,40,,"PERU, Government of",40,,,,0,1,incoming,48479
xi-iati-unpf,UN Pooled funds,40,,"PHILIPPINES, Government of",40,,,,0,1,incoming,2041742
xi-iati-unpf,UN Pooled funds,40,,"PORTUGAL, Government of",40,,,,0,1,incoming,30293
xi-iati-unpf,UN Pooled funds,40,,PRIVATE SECTOR,70,,,,0,1,incoming,7050
xi-iati-unpf,UN Pooled funds,40,,"REPUBLIC of KOREA, Government of",40,,,,0,1,incoming,5000000
xi-iati-unpf,UN Pooled funds,40,,"RUSSIAN FEDERATION, Government of",40,,,,0,1,incoming,1000000
xi-iati-unpf,UN Pooled funds,40,ch-4,Swiss Agency for Development and Cooperation (SDC),10,,,,0,1,incoming,4927079
xi-iati-unpf,UN Pooled funds,40,,"TOGO, Government of",40,,,,0,1,incoming,1581
xi-iati-unpf,UN Pooled funds,40,,"TURKEY, Government of",40,,,,0,1,incoming,1500000
xi-iati-unpf,UN Pooled funds,40,,UN Foundation / UN Office for Partnerships,40,,,,0,1,incoming,300371
xi-iati-unpf,UN Pooled funds,40,,"VENEZUELA, Government of",40,,,,0,1,incoming,5000000
xm-dac-41122,UNICEF,40,,,,,(Direct expenditure),,0,1,outgoing,16108121
xm-dac-41122,UNICEF,40,,,,,(Direct expenditure),,1,0,outgoing,20132274
xm-dac-41122,UNICEF,40,,,,,(Direct expenditure),,1,1,outgoing,254298324
xm-dac-41122,UNICEF,40,,,,,(Unspecified org),,0,1,outgoing,1474
xm-dac-41122,UNICEF,40,,,,,(Unspecified org),,1,1,outgoing,327822
xm-dac-41122,UNICEF,40,xm-dac-6-4,AICS - Italian Agency for Cooperation and Development,10,,,,1,1,incoming,314452
xm-dac-41122,UNICEF,40,,BASIC EDUCATION AND GENDER EQUALITY,40,,,,1,0,incoming,135398
xm-dac-41122,UNICEF,40,ca-cad-37,CANADA,10,,,,1,0,incoming,227839
xm-dac-41122,UNICEF,40,ca-cad-37,CANADA,10,,,,1,1,incoming,6719330
xm-dac-41122,UNICEF,40,,Canada/IHA,10,,,,1,0,incoming,260871
xm-dac-41122,UNICEF,40,,Canada/IHA,10,,,,1,1,incoming,2527875
xm-dac-41122,UNICEF,40,,Consolidated Funds from NatComs,30,,,,1,0,incoming,7594
xm-dac-41122,UNICEF,40,,Consolidated Funds from NatComs,30,,,,1,1,incoming,964879
xm-dac-41122,UNICEF,40,,Danish Committee for UNICEF,30,,,,1,0,incoming,49840
xm-dac-41122,UNICEF,40,,Democratic Republic of the Congo,10,,,,0,1,incoming,6563791
xm-dac-41122,UNICEF,40,,Democratic Republic of the Congo,10,,,,1,1,incoming,22000993
xm-dac-41122,UNICEF,40,xm-dac-2-10,Directorate-general Development Cooperation and Humanitarian Aid,10,,,,1,1,incoming,2696819
xm-dac-41122,UNICEF,40,xi-iati-ec_echo,European Commission - Humanitarian Aid & Civil Protection,15,,,,0,1,incoming,1173684
xm-dac-41122,UNICEF,40,xi-iati-ec_echo,European Commission - Humanitarian Aid & Civil Protection,15,,,,1,1,incoming,4512652
xm-dac-41122,UNICEF,40,,European Commission/EC,40,,,,1,0,incoming,474511
xm-dac-41122,UNICEF,40,,European Commission/EC,40,,,,1,1,incoming,2415906
xm-dac-41122,UNICEF,40,de-1,Federal Ministry for Economic Cooperation and Development (BMZ),10,,,,1,0,incoming,1322962
xm-dac-41122,UNICEF,40,de-1,Federal Ministry for Economic Cooperation and Development (BMZ),10,,,,1,1,incoming,7571220
xm-dac-41122,UNICEF,40,,French Committee for UNICEF,30,,,,1,1,incoming,93517
xm-dac-41122,UNICEF,40,47122,"Gavi, The Vaccine Alliance",40,,,,1,1,incoming,93877
xm-dac-41122,UNICEF,40,,Global - Education,40,,,,1,1,incoming,770542
xm-dac-41122,UNICEF,40,,Global - Thematic Humanitarian Resp,40,,,,1,0,incoming,952380
xm-dac-41122,UNICEF,40,,Global - Thematic Humanitarian Resp,40,,,,1,1,incoming,3121084
xm-dac-41122,UNICEF,40,,Global - Water Sanitation & Hygiene,40,,,,1,1,incoming,7029
xm-dac-41122,UNICEF,40,,Guinea - Conakry,10,,,,1,1,incoming,21635749
xm-dac-41122,UNICEF,40,xm-dac-701-2,Japan - Ministry of Foreign Affairs,10,,,,1,0,incoming,652329
xm-dac-41122,UNICEF,40,xm-dac-701-2,Japan - Ministry of Foreign Affairs,10,,,,1,1,incoming,2525391
xm-dac-41122,UNICEF,40,xm-dac-701-8,Japan International Cooperation Age,10,,,,1,1,incoming,1814
xm-dac-41122,UNICEF,40,,Liberia,70,,,,1,1,incoming,6822513
xm-dac-41122,UNICEF,40,es-dir3-e04585801,"Ministry of Foreign Affairs and Cooperation, Spain",10,,,,1,1,incoming,525191
xm-dac-41122,UNICEF,40,xm-dac-7,Ministry of Foreign Affairs of the Netherlands,10,,,,1,0,incoming,974567
xm-dac-41122,UNICEF,40,xm-dac-7,Ministry of Foreign Affairs of the Netherlands,10,,,,1,1,incoming,14817576
xm-dac-41122,UNICEF,40,xm-dac-3-1,"Ministry of Foreign Affairs, Denmark",10,,,,1,1,incoming,341460
xm-dac-41122,UNICEF,40,nl-kvk-27102631,Netherlands Committee for UNICEF,30,,,,1,1,incoming,1303970
xm-dac-41122,UNICEF,40,no-brc-971277882,Norad - Norwegian Agency for Development Cooperation,10,,,,1,1,incoming,1234938
xm-dac-41122,UNICEF,40,,Office of the UN Ebola Emergency,40,,,,1,1,incoming,71490
xm-dac-41122,UNICEF,40,,POLICY ADVOCACY AND PARTNERSHIP,40,,,,1,1,incoming,14670
xm-dac-41122,UNICEF,40,,Sierra Leone,70,,,,1,0,incoming,2353650
xm-dac-41122,UNICEF,40,,Sierra Leone,70,,,,1,1,incoming,7722391
xm-dac-41122,UNICEF,40,se-0,Sweden,10,,,,1,0,incoming,376264
xm-dac-41122,UNICEF,40,se-0,Sweden,10,,,,1,1,incoming,4973408
xm-dac-41122,UNICEF,40,,Swiss Committee for UNICEF,30,,,,1,1,incoming,288300
xm-dac-41122,UNICEF,40,xm-dac-11,Switzerland,10,,,,1,0,incoming,423413
xm-dac-41122,UNICEF,40,xm-dac-11,Switzerland,10,,,,1,1,incoming,477773
xm-dac-41122,UNICEF,40,,The United Kingdom,10,,,,0,1,incoming,970919
xm-dac-41122,UNICEF,40,,The United Kingdom,10,,,,1,0,incoming,4978212
xm-dac-41122,UNICEF,40,,The United Kingdom,10,,,,1,1,incoming,9637041
xm-dac-41122,UNICEF,40,gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,1,1,incoming,18083574
xm-dac-41122,UNICEF,40,,UNICEF (FOR GR ALLOCATIONS ONLY),,,,,0,1,incoming,1482176
xm-dac-41122,UNICEF,40,,UNICEF (FOR GR ALLOCATIONS ONLY),,,,,1,0,incoming,793476
xm-dac-41122,UNICEF,40,,UNICEF (FOR GR ALLOCATIONS ONLY),,,,,1,1,incoming,18900237
xm-dac-41122,UNICEF,40,,UNICEF-Saudi Arabia,30,,,,1,1,incoming,196852
xm-dac-41122,UNICEF,40,,UNMEER-Guinea,40,,,,1,1,incoming,46000
xm-dac-41122,UNICEF,40,,United Kingdom Committee for UNICEF,30,,,,1,1,incoming,334732
xm-dac-41122,UNICEF,40,xm-dac-41114,United Nations Development Programme,40,,,,1,1,incoming,61511
xm-dac-41122,UNICEF,40,,United Nations Multi Partner Trust,40,,,,1,0,incoming,310645
xm-dac-41122,UNICEF,40,,United Nations Multi Partner Trust,40,,,,1,1,incoming,19046202
xm-dac-41122,UNICEF,40,xm-dac-41127,United Nations Office for the Coordination of Humanitarian Affairs,40,,,,0,1,incoming,1826136
xm-dac-41122,UNICEF,40,xm-dac-41127,United Nations Office for the Coordination of Humanitarian Affairs,40,,,,1,1,incoming,3717677
xm-dac-41122,UNICEF,40,us-gov-1,United States Agency for International Development (USAID),10,,,,0,1,incoming,1212162
xm-dac-41122,UNICEF,40,us-gov-1,United States Agency for International Development (USAID),10,,,,1,0,incoming,4415695
xm-dac-41122,UNICEF,40,us-gov-1,United States Agency for International Development (USAID),10,,,,1,1,incoming,45917645
xm-dac-41122,UNICEF,40,,United States Fund for UNICEF,30,,,,0,1,incoming,73592
xm-dac-41122,UNICEF,40,,United States Fund for UNICEF,30,,,,1,0,incoming,37094
xm-dac-41122,UNICEF,40,,United States Fund for UNICEF,30,,,,1,1,incoming,5042185
xm-dac-41122,UNICEF,40,,West African Health Organization,40,,,,1,1,incoming,31514
xm-dac-41122,UNICEF,40,,World Bank - Washington D.C.,,,,,0,1,incoming,1990334
xm-dac-41122,UNICEF,40,,World Bank - Washington D.C.,,,,,1,1,incoming,1865108
xm-ocha-cerf,UNOCHA - Central Emergency Response Fund (CERF),40,,,,xm-dac-41301,Food and Agriculture Organization (FAO),40,1,1,outgoing,150000
xm-ocha-cerf,UNOCHA - Central Emergency Response Fund (CERF),40,,,,xm-dac-47066,International Organization for Migration (IOM),40,1,1,outgoing,7889201
xm-ocha-cerf,UNOCHA - Central Emergency Response Fund (CERF),40,,,,xm-dac-41122,UNICEF,40,1,0,outgoing,1348051
xm-ocha-cerf,UNOCHA - Central Emergency Response Fund (CERF),40,,,,xm-dac-41122,UNICEF,40,1,1,outgoing,23021990
xm-ocha-cerf,UNOCHA - Central Emergency Response Fund (CERF),40,,,,xm-dac-41114,United Nations Development Programme,40,1,1,outgoing,500014
xm-ocha-cerf,UNOCHA - Central Emergency Response Fund (CERF),40,,,,xm-dac-41121,United Nations High Commissioner for Refugees (UNHCR),40,1,1,outgoing,4825434
xm-ocha-cerf,UNOCHA - Central Emergency Response Fund (CERF),40,,,,xm-dac-41119,United Nations Population Fund,40,1,0,outgoing,584182
xm-ocha-cerf,UNOCHA - Central Emergency Response Fund (CERF),40,,,,xm-dac-41119,United Nations Population Fund,40,1,1,outgoing,2099985
xm-ocha-cerf,UNOCHA - Central Emergency Response Fund (CERF),40,,,,xm-dac-41140,World Food Programme,40,1,0,outgoing,900000
xm-ocha-cerf,UNOCHA - Central Emergency Response Fund (CERF),40,,,,xm-dac-41140,World Food Programme,40,1,1,outgoing,26957683
xm-ocha-cerf,UNOCHA - Central Emergency Response Fund (CERF),40,,,,xm-dac-928,World Health Organization,40,1,0,outgoing,1419887
xm-ocha-cerf,UNOCHA - Central Emergency Response Fund (CERF),40,,,,xm-dac-928,World Health Organization,40,1,1,outgoing,28387463
xm-dac-41114,United Nations Development Programme,40,,,,,(Direct expenditure),,0,0,outgoing,18300107
xm-dac-41114,United Nations Development Programme,40,,,,,(Direct expenditure),,0,1,outgoing,12040202
xm-dac-41114,United Nations Development Programme,40,,,,,(Direct expenditure),,1,0,outgoing,9842153
xm-dac-41114,United Nations Development Programme,40,,,,,(Direct expenditure),,1,1,outgoing,1020061
xm-dac-41114,United Nations Development Programme,40,,,,00123,GOVERNMENT OF GUINEA,10,0,0,outgoing,16883
xm-dac-41114,United Nations Development Programme,40,,,,,Government of Democratic Republic of Congo,10,1,0,outgoing,2125114
xm-dac-41114,United Nations Development Programme,40,xi-iati-ec_echo,European Commission - Humanitarian Aid & Civil Protection,15,,,,0,1,incoming,675102
xm-dac-41114,United Nations Development Programme,40,00057,GOVERNMENT OF AZERBAIJAN,10,,,,1,1,incoming,500000
xm-dac-41114,United Nations Development Programme,40,be-10,GOVERNMENT OF BELGIUM,10,,,,0,0,incoming,1806437
xm-dac-41114,United Nations Development Programme,40,00123,GOVERNMENT OF GUINEA,10,,,,1,0,incoming,2000000
xm-dac-41114,United Nations Development Programme,40,00210,GOVERNMENT OF SAUDI ARABIA,10,,,,1,1,incoming,1092
xm-dac-41114,United Nations Development Programme,40,12300,MPTFO Ebola Response,40,,,,0,0,incoming,7729130
xm-dac-41114,United Nations Development Programme,40,12300,MPTFO Ebola Response,40,,,,0,1,incoming,2702922
xm-dac-41114,United Nations Development Programme,40,12300,MPTFO Ebola Response,40,,,,1,0,incoming,6012238
xm-dac-41114,United Nations Development Programme,40,10714,UNDP AS ADMINISTRATIVE AGENT FOR A JOINT PROGRAMME PASS THROUGH ARRANGEMENT,40,,,,1,0,incoming,4208421
xm-dac-41114,United Nations Development Programme,40,12267,UNDP South Sudan Common Humanitarian Fund,40,,,,1,1,incoming,539959
xm-dac-41114,United Nations Development Programme,40,12360,UNMEER Guinea,,,,,0,1,incoming,66477
xm-dac-41114,United Nations Development Programme,40,xm-ocha-cerf,UNOCHA - Central Emergency Response Fund (CERF),40,,,,0,1,incoming,500014
xm-dac-41114,United Nations Development Programme,40,12268,"Water, Sanitation and Hygiene in Disaster Prone Communities in Northern Ghana",40,,,,0,1,incoming,200878
xm-dac-41304,"United Nations Educational, Scientific and Cultural Organization (UNESCO)",40,,,,,(Direct expenditure),,0,0,outgoing,1014353
xm-dac-41304,"United Nations Educational, Scientific and Cultural Organization (UNESCO)",40,,,,,(Direct expenditure),,0,1,outgoing,114987
xm-dac-41123,United Nations Industrial Development Organization,40,,,,,(Direct expenditure),,0,0,outgoing,13325263
xm-dac-41123,United Nations Industrial Development Organization,40,,,,,(Direct expenditure),,0,1,outgoing,524430
xm-dac-41123,United Nations Industrial Development Organization,40,,(Unspecified org),,,,,0,0,incoming,19031957
xm-dac-41123,United Nations Industrial Development Organization,40,xm-dac-701-2,Japan - Ministry of Foreign Affairs,10,,,,0,1,incoming,524430
xm-dac-41123,United Nations Industrial Development Organization,40,,Regular Programme Of Technical Cooperation,,,,,0,0,incoming,57057
41aaa,United Nations Office for Project Services,40,,,,,(Direct expenditure),,0,1,outgoing,8012462
xm-dac-41127,United Nations Office for the Coordination of Humanitarian Affairs,40,,,,,(Direct expenditure),,1,0,outgoing,7827497
xm-dac-41127,United Nations Office for the Coordination of Humanitarian Affairs,40,,,,,(Direct expenditure),,1,1,outgoing,592339
xm-ocha-cbpf,United Nations Office for the Coordination of Humanitarian Affairs,22,,,,,Action Africa Help-International,21,1,0,outgoing,201736
xm-ocha-cbpf,United Nations Office for the Coordination of Humanitarian Affairs,22,,,,,Action Africa Help-International,21,1,1,outgoing,250001
xm-ocha-cbpf,United Nations Office for the Coordination of Humanitarian Affairs,22,,,,,Action pour le Promotion de la Santé de la Mère et de l'Enfant,22,1,0,outgoing,700000
xm-ocha-cbpf,United Nations Office for the Coordination of Humanitarian Affairs,22,,,,,Actions et Interventions pour le Développement et l'Encadrement Social,22,1,0,outgoing,1542477
xm-ocha-cbpf,United Nations Office for the Coordination of Humanitarian Affairs,22,,,,,Adventist Development and Relief Agency,21,1,0,outgoing,1178538
xm-ocha-cbpf,United Nations Office for the Coordination of Humanitarian Affairs,22,,,,,All for Peace And Dignity,21,1,0,outgoing,520000
xm-ocha-cbpf,United Nations Office for the Coordination of Humanitarian Affairs,22,,,,,Associazione Volontari per il Servizio Internationale,21,1,0,outgoing,945469
xm-ocha-cbpf,United Nations Office for the Coordination of Humanitarian Affairs,22,,,,,Care International,21,1,1,outgoing,1901298
xm-ocha-cbpf,United Nations Office for the Coordination of Humanitarian Affairs,22,,,,,Catholic Organisation for Relief and Development Aid,21,1,1,outgoing,249637
xm-ocha-cbpf,United Nations Office for the Coordination of Humanitarian Affairs,22,,,,,Centre de Support en Santé Internationale,21,1,0,outgoing,150000
xm-ocha-cbpf,United Nations Office for the Coordination of Humanitarian Affairs,22,,,,,Christian Mission for Development,22,1,0,outgoing,390692
xm-ocha-cbpf,United Nations Office for the Coordination of Humanitarian Affairs,22,,,,,EMERGENCY - Life Support for Civilian War Victims ONG ONLUS,21,1,0,outgoing,246741
xm-ocha-cbpf,United Nations Office for the Coordination of Humanitarian Affairs,22,,,,chy6271,GOAL,21,1,0,outgoing,639967
xm-ocha-cbpf,United Nations Office for the Coordination of Humanitarian Affairs,22,,,,,Health Link South Sudan,22,1,0,outgoing,100000
xm-ocha-cbpf,United Nations Office for the Coordination of Humanitarian Affairs,22,,,,,Humanitarian and Development Consortium,22,1,0,outgoing,108501
xm-ocha-cbpf,United Nations Office for the Coordination of Humanitarian Affairs,22,,,,,IDEAL International,22,1,0,outgoing,33204
xm-ocha-cbpf,United Nations Office for the Coordination of Humanitarian Affairs,22,,,,21506,IRC/International Rescue Committee,21,1,0,outgoing,1869183
xm-ocha-cbpf,United Nations Office for the Coordination of Humanitarian Affairs,22,,,,gb-chc-1093861,International Medical Corps UK,21,1,1,outgoing,603784
xm-ocha-cbpf,United Nations Office for the Coordination of Humanitarian Affairs,22,,,,,Islamic Relief Worldwide,21,1,0,outgoing,110000
xm-ocha-cbpf,United Nations Office for the Coordination of Humanitarian Affairs,22,,,,,Lacha Community and Economic Development,22,1,0,outgoing,100001
xm-ocha-cbpf,United Nations Office for the Coordination of Humanitarian Affairs,22,,,,us-ein-91-1148123,Mercy Corps,21,1,0,outgoing,1975586
xm-ocha-cbpf,United Nations Office for the Coordination of Humanitarian Affairs,22,,,,,Polish Humanitarian Action,21,1,0,outgoing,349999
xm-ocha-cbpf,United Nations Office for the Coordination of Humanitarian Affairs,22,,,,,Première Urgence Internationale,21,1,0,outgoing,637500
xm-ocha-cbpf,United Nations Office for the Coordination of Humanitarian Affairs,22,,,,us-ein-95-4300662,Relief International,21,1,0,outgoing,882653
xm-ocha-cbpf,United Nations Office for the Coordination of Humanitarian Affairs,22,,,,,Rural Health Services,22,1,0,outgoing,226649
xm-ocha-cbpf,United Nations Office for the Coordination of Humanitarian Affairs,22,,,,ac-343,Save the Children,21,1,0,outgoing,770679
xm-ocha-cbpf,United Nations Office for the Coordination of Humanitarian Affairs,22,,,,ac-343,Save the Children,21,1,1,outgoing,1946340
xm-ocha-cbpf,United Nations Office for the Coordination of Humanitarian Affairs,22,,,,,Solidarités International,21,1,0,outgoing,1430000
xm-ocha-cbpf,United Nations Office for the Coordination of Humanitarian Affairs,22,,,,,Stop Poverty Communal Initiative,22,1,0,outgoing,112501
xm-ocha-cbpf,United Nations Office for the Coordination of Humanitarian Affairs,22,,,,,The Health Support Organization,22,1,0,outgoing,101613
xm-ocha-cbpf,United Nations Office for the Coordination of Humanitarian Affairs,22,,,,,The Johanniter Unfall Hilfe,21,1,0,outgoing,836195
xm-ocha-cbpf,United Nations Office for the Coordination of Humanitarian Affairs,22,,,,,The Rescue Initiative- South Sudan,22,1,0,outgoing,175000
xm-ocha-cbpf,United Nations Office for the Coordination of Humanitarian Affairs,22,,,,xm-dac-41122,UNICEF,40,1,1,outgoing,662991
xm-ocha-cbpf,United Nations Office for the Coordination of Humanitarian Affairs,22,,,,xm-dac-41119,United Nations Population Fund,40,1,1,outgoing,399491
xm-ocha-cbpf,United Nations Office for the Coordination of Humanitarian Affairs,22,,,,xm-dac-41140,World Food Programme,40,1,0,outgoing,1010683
xm-ocha-cbpf,United Nations Office for the Coordination of Humanitarian Affairs,22,,,,xm-dac-928,World Health Organization,40,1,0,outgoing,1549295
xm-ocha-cbpf,United Nations Office for the Coordination of Humanitarian Affairs,22,,,,xm-dac-928,World Health Organization,40,1,1,outgoing,251449
xm-ocha-cbpf,United Nations Office for the Coordination of Humanitarian Affairs,22,,,,,World Vision South Sudan,21,1,0,outgoing,185000
xm-ocha-cbpf,United Nations Office for the Coordination of Humanitarian Affairs,22,,,,,World Vision South Sudan,21,1,1,outgoing,499999
xm-dac-41127,United Nations Office for the Coordination of Humanitarian Affairs,40,az-usd-14,AZERBAIJAN,10,,,,1,1,incoming,500000
xm-dac-41127,United Nations Office for the Coordination of Humanitarian Affairs,40,ca,CANADA,10,,,,1,1,incoming,216343
xm-dac-41127,United Nations Office for the Coordination of Humanitarian Affairs,40,xi-iati-ec_echo,European Commission - Humanitarian Aid & Civil Protection,15,,,,1,1,incoming,552485
xm-dac-41127,United Nations Office for the Coordination of Humanitarian Affairs,40,usd-410,MPTF,90,,,,1,0,incoming,3436632
xm-dac-41127,United Nations Office for the Coordination of Humanitarian Affairs,40,gb-gbp-223,UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND (THE),10,,,,1,1,incoming,781250
xm-dac-41127,United Nations Office for the Coordination of Humanitarian Affairs,40,us-usd-224,UNITED STATES OF AMERICA (THE),10,,,,1,1,incoming,2642536
us-gov-1,United States Agency for International Development (USAID),10,,,,,ACF International,23,1,1,outgoing,694028
us-gov-1,United States Agency for International Development (USAID),10,,,,,African Union,40,1,0,outgoing,10000000
us-gov-1,United States Agency for International Development (USAID),10,,,,,Agriculture Cooperative Development International/Volunteers in Overseas Cooperative Assistance,22,1,1,outgoing,13436357
us-gov-1,United States Agency for International Development (USAID),10,,,,,American Refugee Committee International,22,1,1,outgoing,6358348
us-gov-1,United States Agency for International Development (USAID),10,,,,,BRAC International,23,1,1,outgoing,1130380
us-gov-1,United States Agency for International Development (USAID),10,,,,,Catholic Relief Services,22,1,1,outgoing,13006455
us-gov-1,United States Agency for International Development (USAID),10,,,,,"Chapman Freeborn Airchartering, Inc.",70,1,1,outgoing,408900
us-gov-1,United States Agency for International Development (USAID),10,,,,,"Chemonics International, Inc.",70,0,0,outgoing,25137761
us-gov-1,United States Agency for International Development (USAID),10,,,,us-ein-13-3712030,Concern Worldwide U.S.,21,1,1,outgoing,4868861
us-gov-1,United States Agency for International Development (USAID),10,,,,,Cooperative for Assistance and Relief Everywhere,22,1,1,outgoing,5881747
us-gov-1,United States Agency for International Development (USAID),10,,,,,Deutsche Welthungerhilfe e.V.,22,1,1,outgoing,1690486
